,age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,date
34966,37,blue-collar,single,primary,yes,21,no,no,cellular,231,2,-1,0,unknown,2009-05-06
34967,39,management,single,tertiary,no,0,no,no,cellular,389,2,-1,0,unknown,2009-05-06
34968,55,blue-collar,married,primary,no,663,yes,no,cellular,230,1,-1,0,unknown,2009-05-06
34969,30,entrepreneur,married,primary,no,501,yes,yes,cellular,323,2,-1,0,unknown,2009-05-06
34970,36,services,married,secondary,no,22,yes,no,cellular,125,2,-1,0,unknown,2009-05-06
34971,36,blue-collar,single,secondary,no,111,yes,no,cellular,174,3,-1,0,unknown,2009-05-06
34972,34,services,divorced,secondary,no,991,yes,no,cellular,89,1,344,1,failure,2009-05-06
34973,38,technician,married,secondary,no,1016,yes,yes,cellular,74,2,167,4,failure,2009-05-06
34974,28,admin.,single,secondary,no,177,yes,yes,cellular,150,1,-1,0,unknown,2009-05-06
34975,37,management,single,tertiary,no,1517,no,yes,cellular,60,1,-1,0,unknown,2009-05-06
34976,29,admin.,single,secondary,no,266,yes,no,cellular,540,1,-1,0,unknown,2009-05-06
34977,34,management,married,tertiary,no,2640,yes,no,cellular,181,1,-1,0,unknown,2009-05-06
34978,32,blue-collar,single,primary,no,18,yes,yes,cellular,305,1,-1,0,unknown,2009-05-06
34979,32,technician,single,secondary,yes,-92,yes,no,cellular,139,1,363,1,other,2009-05-06
34980,37,unemployed,married,secondary,no,4969,yes,no,cellular,169,1,-1,0,unknown,2009-05-06
34981,29,technician,single,tertiary,no,-803,yes,yes,cellular,827,1,329,9,failure,2009-05-06
34982,44,blue-collar,married,secondary,no,-225,yes,no,cellular,319,2,-1,0,unknown,2009-05-06
34983,42,blue-collar,divorced,secondary,no,1491,yes,no,cellular,203,2,334,2,failure,2009-05-06
34984,32,management,single,tertiary,no,-248,yes,yes,cellular,109,1,315,20,other,2009-05-06
34985,35,management,single,tertiary,no,1494,yes,no,cellular,311,1,169,2,success,2009-05-06
34986,44,services,married,secondary,no,1872,yes,no,cellular,175,1,322,3,failure,2009-05-06
34987,34,entrepreneur,single,secondary,no,339,yes,no,cellular,110,2,359,2,failure,2009-05-06
34988,26,entrepreneur,married,tertiary,no,37,yes,yes,cellular,207,1,363,2,failure,2009-05-06
34989,38,management,married,tertiary,no,4293,yes,no,cellular,92,2,250,2,failure,2009-05-06
34990,32,blue-collar,married,secondary,no,678,yes,no,cellular,147,1,-1,0,unknown,2009-05-06
34991,28,unemployed,single,tertiary,no,1010,yes,no,cellular,911,1,336,2,failure,2009-05-06
34992,49,technician,single,secondary,no,571,yes,no,cellular,321,1,-1,0,unknown,2009-05-06
34993,35,management,single,secondary,no,83,yes,no,cellular,90,1,-1,0,unknown,2009-05-06
34994,36,management,married,tertiary,no,222,yes,no,cellular,317,1,169,2,failure,2009-05-06
34995,29,admin.,single,secondary,no,305,yes,no,cellular,138,2,-1,0,unknown,2009-05-06
34996,26,blue-collar,single,secondary,no,191,yes,no,cellular,550,1,-1,0,unknown,2009-05-06
34997,29,services,single,secondary,no,79,yes,no,cellular,811,1,334,3,other,2009-05-06
34998,54,blue-collar,married,primary,no,162,yes,no,cellular,184,1,-1,0,unknown,2009-05-06
34999,48,services,married,secondary,no,2597,yes,no,cellular,182,2,355,1,failure,2009-05-06
35000,32,technician,divorced,secondary,no,3345,yes,no,cellular,118,1,260,3,failure,2009-05-06
35001,38,housemaid,divorced,primary,no,0,yes,yes,cellular,79,2,166,7,failure,2009-05-06
35002,26,blue-collar,single,primary,no,-295,yes,no,cellular,138,1,-1,0,unknown,2009-05-06
35003,49,services,single,secondary,no,6882,yes,no,cellular,482,2,-1,0,unknown,2009-05-06
35004,34,self-employed,married,primary,no,252,yes,yes,cellular,654,1,-1,0,unknown,2009-05-06
35005,52,blue-collar,married,primary,no,230,yes,no,cellular,198,2,170,2,failure,2009-05-06
35006,30,admin.,single,secondary,no,609,yes,no,cellular,145,1,-1,0,unknown,2009-05-06
35007,50,admin.,married,primary,no,458,yes,no,cellular,116,2,363,1,failure,2009-05-06
35008,33,blue-collar,married,primary,yes,-542,yes,no,cellular,116,2,-1,0,unknown,2009-05-06
35009,29,blue-collar,single,secondary,no,114,yes,no,cellular,500,1,-1,0,unknown,2009-05-06
35010,49,services,married,primary,no,0,yes,no,cellular,445,2,166,3,failure,2009-05-06
35011,42,technician,single,secondary,no,568,yes,no,cellular,311,2,341,2,failure,2009-05-06
35012,34,entrepreneur,married,tertiary,no,842,yes,no,cellular,141,2,-1,0,unknown,2009-05-06
35013,39,technician,divorced,secondary,no,530,yes,yes,cellular,68,1,-1,0,unknown,2009-05-06
35014,36,technician,married,secondary,no,-78,yes,no,cellular,346,1,-1,0,unknown,2009-05-06
35015,32,technician,married,secondary,no,-360,yes,no,cellular,131,2,344,2,failure,2009-05-06
35016,37,management,divorced,tertiary,no,503,yes,no,cellular,220,1,-1,0,unknown,2009-05-06
35017,33,blue-collar,married,primary,no,289,yes,no,cellular,309,1,363,4,failure,2009-05-06
35018,47,self-employed,married,tertiary,no,2303,yes,no,cellular,323,2,364,1,failure,2009-05-06
35019,32,technician,married,secondary,no,557,yes,no,cellular,91,2,-1,0,unknown,2009-05-06
35020,38,management,married,tertiary,no,-1884,yes,no,cellular,82,2,289,1,failure,2009-05-06
35021,35,blue-collar,divorced,primary,no,4401,yes,no,cellular,316,2,279,4,failure,2009-05-06
35022,23,student,single,secondary,no,834,yes,no,cellular,283,3,-1,0,unknown,2009-05-06
35023,37,management,single,tertiary,no,509,yes,no,cellular,133,1,-1,0,unknown,2009-05-06
35024,31,blue-collar,single,secondary,no,-190,yes,no,cellular,127,2,-1,0,unknown,2009-05-06
35025,35,management,married,tertiary,no,272,yes,no,cellular,251,4,289,2,failure,2009-05-06
35026,29,admin.,single,secondary,no,27,yes,no,cellular,754,1,-1,0,unknown,2009-05-06
35027,37,management,married,tertiary,no,0,yes,no,cellular,84,2,169,3,failure,2009-05-06
35028,34,admin.,married,secondary,no,-429,yes,no,cellular,320,1,-1,0,unknown,2009-05-06
35029,37,services,married,primary,yes,-483,yes,yes,cellular,222,2,168,3,failure,2009-05-06
35030,28,blue-collar,single,secondary,no,524,yes,no,cellular,554,2,-1,0,unknown,2009-05-06
35031,32,blue-collar,married,secondary,no,130,yes,no,cellular,302,2,-1,0,unknown,2009-05-06
35032,31,technician,single,secondary,no,0,yes,no,cellular,239,3,-1,0,unknown,2009-05-06
35033,60,management,married,tertiary,no,5990,yes,no,cellular,396,3,-1,0,unknown,2009-05-06
35034,38,technician,married,tertiary,no,1,yes,no,cellular,250,2,-1,0,unknown,2009-05-06
35035,36,services,married,tertiary,no,260,yes,no,cellular,167,3,299,2,failure,2009-05-06
35036,54,admin.,married,secondary,no,614,yes,no,cellular,322,2,343,2,failure,2009-05-06
35037,35,management,single,tertiary,no,2576,yes,yes,cellular,136,3,273,4,failure,2009-05-06
35038,35,blue-collar,married,primary,no,623,yes,no,cellular,97,2,-1,0,unknown,2009-05-06
35039,37,admin.,married,tertiary,no,828,yes,no,cellular,206,2,342,1,failure,2009-05-06
35040,36,technician,single,secondary,no,634,yes,no,cellular,281,2,250,2,failure,2009-05-06
35041,27,student,single,secondary,no,3096,yes,no,telephone,62,4,357,1,failure,2009-05-06
35042,35,entrepreneur,married,tertiary,no,355,yes,no,cellular,183,2,355,1,failure,2009-05-06
35043,33,management,married,tertiary,no,5289,yes,no,cellular,487,2,-1,0,unknown,2009-05-06
35044,33,management,single,tertiary,no,372,yes,yes,cellular,155,1,-1,0,unknown,2009-05-06
35045,30,blue-collar,married,secondary,no,313,yes,yes,cellular,311,3,364,1,failure,2009-05-06
35046,38,blue-collar,married,secondary,no,638,yes,no,telephone,90,2,-1,0,unknown,2009-05-06
35047,52,management,single,tertiary,no,-334,yes,no,cellular,402,2,-1,0,unknown,2009-05-06
35048,41,management,married,tertiary,no,2470,yes,no,cellular,22,2,-1,0,unknown,2009-05-06
35049,40,blue-collar,married,primary,no,34,yes,no,cellular,350,2,344,1,failure,2009-05-06
35050,58,self-employed,married,unknown,no,1187,yes,no,cellular,228,2,-1,0,unknown,2009-05-06
35051,33,admin.,married,secondary,no,519,yes,no,telephone,175,1,-1,0,unknown,2009-05-06
35052,26,admin.,single,secondary,no,985,yes,no,cellular,267,2,-1,0,unknown,2009-05-06
35053,37,blue-collar,married,secondary,no,1114,yes,yes,cellular,133,1,-1,0,unknown,2009-05-06
35054,54,management,divorced,tertiary,no,432,yes,no,cellular,160,1,-1,0,unknown,2009-05-06
35055,34,services,divorced,secondary,no,27,yes,no,cellular,192,1,-1,0,unknown,2009-05-06
35056,32,admin.,divorced,tertiary,no,-2,yes,no,cellular,103,3,168,1,failure,2009-05-06
35057,33,management,married,secondary,no,3935,yes,no,cellular,765,1,342,2,failure,2009-05-06
35058,52,management,divorced,tertiary,no,1988,yes,no,cellular,88,1,299,1,failure,2009-05-06
35059,29,blue-collar,married,unknown,no,486,yes,no,cellular,422,1,363,1,failure,2009-05-06
35060,37,technician,married,secondary,no,1345,yes,no,cellular,74,6,169,4,failure,2009-05-06
35061,44,technician,married,unknown,yes,-375,yes,yes,telephone,149,4,-1,0,unknown,2009-05-06
35062,25,blue-collar,single,secondary,no,51,yes,no,cellular,70,3,356,4,other,2009-05-06
35063,30,services,single,secondary,no,346,yes,no,cellular,87,3,345,5,other,2009-05-06
35064,55,admin.,married,secondary,no,6205,no,no,cellular,233,2,-1,0,unknown,2009-05-06
35065,32,blue-collar,married,secondary,no,25,yes,no,cellular,28,2,345,3,other,2009-05-06
35066,30,admin.,single,secondary,no,1282,yes,no,cellular,346,3,356,2,other,2009-05-06
35067,28,blue-collar,married,tertiary,no,417,yes,yes,cellular,523,2,363,2,failure,2009-05-06
35068,34,admin.,single,primary,no,0,yes,yes,cellular,172,4,-1,0,unknown,2009-05-06
35069,26,unemployed,married,secondary,no,285,yes,no,cellular,265,2,342,2,failure,2009-05-06
35070,37,technician,married,secondary,no,146,yes,yes,cellular,82,2,356,2,failure,2009-05-06
35071,35,blue-collar,single,secondary,no,343,yes,no,cellular,151,2,-1,0,unknown,2009-05-06
35072,30,blue-collar,married,primary,no,0,yes,no,cellular,239,2,-1,0,unknown,2009-05-06
35073,32,blue-collar,married,primary,no,-6,yes,no,cellular,169,2,-1,0,unknown,2009-05-06
35074,41,blue-collar,married,primary,no,13,yes,no,cellular,358,2,306,1,failure,2009-05-06
35075,46,blue-collar,married,primary,no,147,yes,no,cellular,116,2,169,3,failure,2009-05-06
35076,40,management,married,tertiary,no,429,yes,no,cellular,222,2,363,4,failure,2009-05-06
35077,34,technician,single,secondary,no,1259,yes,no,cellular,379,2,169,1,failure,2009-05-06
35078,35,management,married,tertiary,no,991,yes,no,cellular,1489,3,-1,0,unknown,2009-05-06
35079,48,entrepreneur,divorced,secondary,no,2,yes,yes,cellular,593,2,281,4,failure,2009-05-06
35080,31,management,single,tertiary,no,59,yes,yes,cellular,1347,2,363,1,failure,2009-05-06
35081,38,self-employed,married,tertiary,no,327,yes,no,cellular,69,2,-1,0,unknown,2009-05-06
35082,40,services,single,secondary,no,326,yes,no,cellular,242,2,169,2,failure,2009-05-06
35083,34,services,single,secondary,no,0,yes,no,cellular,307,2,-1,0,unknown,2009-05-06
35084,36,blue-collar,married,secondary,no,4,yes,no,cellular,544,4,-1,0,unknown,2009-05-06
35085,26,blue-collar,married,secondary,no,0,yes,no,cellular,320,3,-1,0,unknown,2009-05-06
35086,32,admin.,married,secondary,yes,-166,yes,no,cellular,129,3,-1,0,unknown,2009-05-06
35087,51,management,divorced,tertiary,no,318,yes,no,cellular,102,2,355,2,failure,2009-05-06
35088,41,blue-collar,married,secondary,no,-940,yes,yes,cellular,206,2,-1,0,unknown,2009-05-06
35089,31,blue-collar,single,secondary,no,-457,yes,no,cellular,270,4,366,2,failure,2009-05-06
35090,31,services,married,secondary,no,-414,yes,no,cellular,1369,3,-1,0,unknown,2009-05-06
35091,36,services,married,secondary,no,0,yes,no,cellular,456,3,-1,0,unknown,2009-05-06
35092,38,management,single,tertiary,no,427,yes,no,cellular,17,3,169,2,failure,2009-05-06
35093,25,services,single,secondary,no,0,yes,no,cellular,293,3,-1,0,unknown,2009-05-06
35094,26,student,single,secondary,no,47,yes,no,cellular,273,4,-1,0,unknown,2009-05-06
35095,44,admin.,divorced,secondary,no,49,yes,no,cellular,155,2,-1,0,unknown,2009-05-06
35096,41,technician,married,secondary,no,741,yes,no,cellular,606,3,335,6,other,2009-05-06
35097,31,blue-collar,married,secondary,no,1407,yes,no,cellular,142,3,-1,0,unknown,2009-05-06
35098,46,blue-collar,married,secondary,no,-1400,yes,no,telephone,309,3,355,4,failure,2009-05-06
35099,39,unemployed,married,primary,no,1147,yes,yes,cellular,232,2,363,5,failure,2009-05-06
35100,29,blue-collar,married,secondary,no,100,yes,yes,cellular,152,4,344,2,failure,2009-05-06
35101,38,technician,single,secondary,no,435,yes,no,cellular,437,4,345,1,failure,2009-05-06
35102,20,student,single,secondary,no,602,yes,no,cellular,373,4,-1,0,unknown,2009-05-06
35103,37,blue-collar,single,secondary,no,48,no,no,cellular,140,2,-1,0,unknown,2009-05-06
35104,43,entrepreneur,married,secondary,no,0,yes,no,telephone,167,3,-1,0,unknown,2009-05-06
35105,53,blue-collar,married,secondary,no,-71,yes,no,cellular,91,3,-1,0,unknown,2009-05-06
35106,34,management,single,tertiary,no,705,yes,no,cellular,458,3,-1,0,unknown,2009-05-06
35107,43,blue-collar,married,primary,no,289,yes,no,cellular,284,3,-1,0,unknown,2009-05-06
35108,36,blue-collar,married,secondary,no,777,yes,no,cellular,185,3,-1,0,unknown,2009-05-06
35109,34,technician,married,secondary,no,1254,no,no,cellular,77,3,-1,0,unknown,2009-05-06
35110,36,management,married,tertiary,no,152,yes,no,cellular,467,2,-1,0,unknown,2009-05-06
35111,35,technician,married,secondary,no,2468,yes,no,cellular,187,8,-1,0,unknown,2009-05-06
35112,60,management,married,tertiary,no,6,yes,no,cellular,787,3,-1,0,unknown,2009-05-06
35113,40,management,married,tertiary,no,1598,yes,yes,cellular,1074,4,344,3,failure,2009-05-06
35114,35,blue-collar,married,primary,no,2953,yes,no,telephone,97,2,-1,0,unknown,2009-05-06
35115,36,blue-collar,married,unknown,no,-400,yes,yes,cellular,362,2,307,1,failure,2009-05-06
35116,30,blue-collar,married,secondary,no,-71,yes,no,cellular,165,2,-1,0,unknown,2009-05-06
35117,34,technician,single,secondary,no,440,yes,no,cellular,445,2,345,2,failure,2009-05-06
35118,29,management,married,tertiary,no,0,yes,no,cellular,667,2,-1,0,unknown,2009-05-06
35119,39,technician,married,secondary,no,147,yes,no,cellular,151,2,-1,0,unknown,2009-05-06
35120,35,management,married,tertiary,no,802,yes,no,cellular,686,2,-1,0,unknown,2009-05-06
35121,35,technician,single,tertiary,no,275,yes,no,cellular,157,3,254,5,failure,2009-05-06
35122,46,technician,single,secondary,no,747,yes,no,telephone,22,6,-1,0,unknown,2009-05-06
35123,57,management,married,primary,no,2911,yes,yes,telephone,276,2,-1,0,unknown,2009-05-06
35124,31,management,married,tertiary,no,-692,yes,yes,cellular,117,2,-1,0,unknown,2009-05-06
35125,31,self-employed,single,secondary,no,148,yes,yes,cellular,232,2,167,4,failure,2009-05-06
35126,22,blue-collar,married,secondary,no,223,yes,no,cellular,268,1,344,1,failure,2009-05-06
35127,45,management,married,tertiary,no,-206,yes,no,cellular,337,2,-1,0,unknown,2009-05-06
35128,25,student,single,secondary,no,115,no,no,cellular,796,2,-1,0,unknown,2009-05-06
35129,38,management,single,tertiary,no,104,yes,no,cellular,606,3,-1,0,unknown,2009-05-06
35130,37,blue-collar,married,secondary,no,-57,yes,yes,cellular,55,5,-1,0,unknown,2009-05-07
35131,42,blue-collar,married,primary,no,2111,yes,no,cellular,86,2,-1,0,unknown,2009-05-07
35132,37,admin.,single,secondary,no,22,yes,no,cellular,28,2,289,5,failure,2009-05-07
35133,30,admin.,single,secondary,no,122,yes,no,cellular,219,2,-1,0,unknown,2009-05-07
35134,39,self-employed,married,secondary,no,1304,yes,yes,cellular,183,3,-1,0,unknown,2009-05-07
35135,48,blue-collar,married,primary,no,-254,yes,no,cellular,210,2,346,1,other,2009-05-07
35136,48,management,married,secondary,no,3663,yes,no,telephone,25,5,169,1,failure,2009-05-07
35137,56,entrepreneur,divorced,tertiary,no,151,yes,no,cellular,16,5,171,1,other,2009-05-07
35138,48,technician,married,secondary,no,505,yes,no,cellular,113,2,-1,0,unknown,2009-05-07
35139,32,blue-collar,single,secondary,no,1402,yes,no,cellular,343,3,295,5,other,2009-05-07
35140,34,blue-collar,married,secondary,no,4,yes,yes,cellular,315,2,-1,0,unknown,2009-05-07
35141,36,blue-collar,married,secondary,no,975,yes,no,cellular,186,2,295,1,failure,2009-05-07
35142,34,blue-collar,married,secondary,no,0,yes,yes,cellular,175,4,-1,0,unknown,2009-05-07
35143,26,student,single,secondary,no,502,yes,no,telephone,82,1,-1,0,unknown,2009-05-07
35144,50,management,married,tertiary,no,29,yes,no,cellular,83,4,266,20,other,2009-05-07
35145,26,student,single,secondary,no,1209,yes,no,cellular,57,4,-1,0,unknown,2009-05-07
35146,58,entrepreneur,divorced,secondary,no,0,yes,no,cellular,270,3,-1,0,unknown,2009-05-07
35147,26,services,single,secondary,no,1700,yes,no,cellular,13,5,-1,0,unknown,2009-05-07
35148,29,services,divorced,secondary,no,92,yes,no,cellular,240,1,-1,0,unknown,2009-05-07
35149,26,management,single,tertiary,no,199,yes,no,cellular,413,1,-1,0,unknown,2009-05-07
35150,54,blue-collar,married,primary,no,-864,yes,no,telephone,755,3,363,5,failure,2009-05-07
35151,54,management,married,primary,no,3185,yes,yes,cellular,187,1,-1,0,unknown,2009-05-07
35152,35,technician,divorced,secondary,no,2777,yes,no,cellular,633,1,-1,0,unknown,2009-05-07
35153,34,unemployed,married,secondary,no,2173,yes,yes,cellular,370,1,-1,0,unknown,2009-05-07
35154,37,management,married,tertiary,no,1780,yes,no,cellular,205,1,-1,0,unknown,2009-05-07
35155,25,services,married,secondary,no,10,yes,no,cellular,51,1,294,1,failure,2009-05-07
35156,31,self-employed,single,tertiary,no,253,yes,no,cellular,157,1,349,4,failure,2009-05-07
35157,34,management,single,tertiary,no,2679,yes,no,cellular,195,1,-1,0,unknown,2009-05-07
35158,30,services,married,secondary,no,0,yes,no,cellular,512,1,-1,0,unknown,2009-05-07
35159,35,blue-collar,married,secondary,no,-701,yes,yes,cellular,531,3,-1,0,unknown,2009-05-07
35160,53,blue-collar,married,primary,no,0,yes,yes,cellular,263,1,-1,0,unknown,2009-05-07
35161,30,management,married,secondary,no,-559,yes,yes,cellular,98,1,167,2,failure,2009-05-07
35162,26,blue-collar,single,secondary,no,7475,yes,no,cellular,204,1,-1,0,unknown,2009-05-07
35163,52,admin.,married,primary,no,448,yes,no,cellular,82,1,-1,0,unknown,2009-05-07
35164,33,admin.,single,tertiary,no,490,yes,no,cellular,31,1,363,2,failure,2009-05-07
35165,31,blue-collar,married,secondary,no,990,yes,yes,cellular,92,1,-1,0,unknown,2009-05-07
35166,28,admin.,married,secondary,no,0,yes,no,cellular,47,1,-1,0,unknown,2009-05-07
35167,32,management,married,tertiary,no,2465,yes,yes,cellular,923,1,-1,0,unknown,2009-05-07
35168,32,technician,married,secondary,no,169,yes,no,cellular,22,11,-1,0,unknown,2009-05-07
35169,50,admin.,single,secondary,no,2040,yes,no,cellular,149,1,357,1,failure,2009-05-07
35170,31,management,single,tertiary,no,23,yes,no,cellular,98,1,-1,0,unknown,2009-05-07
35171,36,blue-collar,married,secondary,no,89,yes,no,cellular,62,6,366,2,failure,2009-05-07
35172,29,admin.,divorced,secondary,no,504,yes,no,cellular,203,1,-1,0,unknown,2009-05-07
35173,31,blue-collar,married,secondary,no,1326,yes,no,cellular,689,1,-1,0,unknown,2009-05-07
35174,41,blue-collar,married,primary,no,293,yes,yes,cellular,102,1,-1,0,unknown,2009-05-07
